round,driverId,q1,q2,q3,year
13,4,1:24.134,1:23.342,1:22.841,2011
13,17,1:24.148,1:23.387,1:22.972,2011
13,13,1:24.523,1:23.681,1:23.188,2011
13,808,1:24.486,1:23.741,1:23.530,2011
13,30,1:25.108,1:23.671,1:23.777,2011
13,3,1:24.550,1:23.335,1:24.477,2011
13,811,1:24.914,1:24.157,,2011
13,814,1:24.574,1:24.163,,2011
13,16,1:24.595,1:24.209,,2011
13,22,1:24.975,1:24.648,,2011
13,813,1:24.798,1:24.726,,2011
13,815,1:25.113,1:24.845,,2011
13,67,1:25.164,1:24.932,,2011
13,155,1:24.879,1:25.065,,2011
13,153,1:25.334,,,2011
13,15,1:26.647,,,2011
13,5,1:27.184,,,2011
13,10,1:27.591,,,2011
13,816,1:27.609,,,2011
13,817,1:28.054,,,2011
13,24,1:28.231,,,2011
4,1,1:55.516,1:54.029,1:53.860,2014
4,817,1:56.641,1:55.302,1:54.455,2014
4,20,1:55.926,1:54.499,1:54.960,2014
4,3,1:56.058,1:55.294,1:55.143,2014
4,4,1:56.961,1:55.765,1:55.637,2014
4,13,1:56.850,1:56.757,1:56.147,2014
4,822,1:56.501,1:56.253,1:56.282,2014
4,807,1:55.913,1:56.847,1:56.366,2014
4,818,1:57.477,1:56.584,1:56.773,2014
4,154,1:58.411,1:56.407,1:57.079,2014
4,8,1:58.279,1:56.860,,2014
4,18,1:57.783,1:56.963,,2014
4,826,1:57.261,1:57.289,,2014
4,16,1:58.138,1:57.393,,2014
4,825,1:57.369,1:57.675,,2014
4,815,1:58.362,1:58.264,,2014
4,821,1:58.988,,,2014
4,155,1:59.260,,,2014
4,824,1:59.326,,,2014
4,828,2:00.646,,,2014
4,820,2:00.865,,,2014
4,813,,,,2014
5,1,1:27.238,1:26.210,1:25.232,2014
5,3,1:26.764,1:26.088,1:25.400,2014
5,817,1:28.053,1:26.613,1:26.285,2014
5,822,1:28.198,1:27.563,1:26.632,2014
5,154,1:28.472,1:27.258,1:26.960,2014
5,8,1:28.308,1:27.335,1:27.104,2014
5,4,1:28.329,1:27.602,1:27.140,2014
5,18,1:28.279,1:27.570,1:27.335,2014
5,13,1:28.061,1:27.016,1:27.402,2014
5,20,1:27.958,1:27.052,,2014
5,807,1:28.155,1:27.685,,2014
5,815,1:28.469,1:28.002,,2014
5,826,1:28.074,1:28.039,,2014
5,821,1:28.374,1:28.280,,2014
5,825,1:28.389,,,2014
5,818,1:28.194,,,2014
5,16,1:28.563,,,2014
5,820,1:29.586,,,2014
5,824,1:30.177,,,2014
5,828,1:30.312,,,2014
5,155,1:30.375,,,2014
5,813,,,,2014
6,3,1:17.678,1:16.465,1:15.989,2014
6,1,1:17.823,1:16.354,1:16.048,2014
6,817,1:17.900,1:17.233,1:16.384,2014
6,20,1:18.383,1:17.074,1:16.547,2014
6,4,1:17.853,1:17.200,1:16.686,2014
6,8,1:17.902,1:17.398,1:17.389,2014
6,818,1:17.557,1:17.657,1:17.540,2014
6,825,1:17.978,1:17.609,1:17.555,2014
6,826,1:18.616,1:17.594,1:18.090,2014
6,815,1:18.108,1:17.755,1:18.327,2014
6,807,1:18.432,1:17.846,,2014
6,18,1:17.890,1:17.988,,2014
6,822,1:18.407,1:18.082,,2014
6,154,1:18.335,1:18.196,,2014
6,813,1:18.585,1:18.356,,2014
6,13,1:18.209,,,2014
6,821,1:18.741,,,2014
6,16,1:18.745,,,2014
6,824,1:19.332,,,2014
6,820,1:19.928,,,2014
6,155,1:20.133,,,2014
6,828,1:21.732,,,2014
7,3,1:16.471,1:15.289,1:14.874,2014
7,1,1:15.750,1:15.054,1:14.953,2014
7,20,1:17.470,1:16.109,1:15.548,2014
7,822,1:16.772,1:15.806,1:15.550,2014
7,13,1:16.666,1:15.773,1:15.578,2014
7,817,1:17.113,1:15.897,1:15.589,2014
7,4,1:17.010,1:16.131,1:15.814,2014
7,818,1:17.178,1:16.255,1:16.162,2014
7,18,1:16.631,1:16.214,1:16.182,2014
7,8,1:17.013,1:16.245,1:16.214,2014
7,807,1:16.897,1:16.300,,2014
7,825,1:16.446,1:16.310,,2014
7,815,1:18.235,1:16.472,,2014
7,154,1:17.732,1:16.687,,2014
7,826,1:16.938,1:16.713,,2014
7,16,1:17.519,1:17.314,,2014
7,813,1:18.328,,,2014
7,820,1:18.348,,,2014
7,824,1:18.359,,,2014
7,155,1:19.278,,,2014
7,828,1:19.820,,,2014
7,821,,,,2014
8,13,1:10.292,1:09.239,1:08.759,2014
8,822,1:10.356,1:09.096,1:08.846,2014
8,3,1:09.695,1:08.974,1:08.944,2014
8,4,1:10.405,1:09.479,1:09.285,2014
8,817,1:10.395,1:09.638,1:09.466,2014
8,825,1:10.081,1:09.473,1:09.515,2014
8,826,1:09.678,1:09.490,1:09.619,2014
8,8,1:10.285,1:09.657,1:10.795,2014
8,1,1:09.514,1:09.092,,2014
8,807,1:10.389,1:09.624,,2014
8,815,1:10.124,1:09.754,,2014
8,18,1:10.252,1:09.780,,2014
8,20,1:10.630,1:09.801,,2014
8,813,1:10.821,1:09.939,,2014
8,818,1:10.161,1:10.073,,2014
8,154,1:10.461,1:10.642,,2014
8,16,1:10.825,,,2014
8,821,1:11.349,,,2014
8,824,1:11.412,,,2014
8,155,1:11.673,,,2014
8,820,1:11.775,,,2014
8,828,1:12.673,,,2014
9,3,1:40.380,1:35.179,1:35.766,2014
9,20,1:45.086,1:36.410,1:37.386,2014
9,18,1:44.425,1:36.579,1:38.200,2014
9,807,1:41.271,1:37.112,1:38.329,2014
9,825,1:42.507,1:37.370,1:38.417,2014
9,1,1:41.058,1:34.870,1:39.232,2014
9,815,1:42.146,1:37.350,1:40.457,2014
9,817,1:44.710,1:38.166,1:40.606,2014
9,826,1:41.032,1:36.813,1:40.707,2014
9,818,1:43.040,1:37.800,1:40.855,2014
9,154,1:43.121,1:38.496,,2014
9,824,1:41.169,1:38.709,,2014
9,820,1:42.082,1:39.800,,2014
9,821,1:43.285,1:40.912,,2014
9,813,1:43.892,1:44.018,,2014
9,16,1:42.603,,,2014
9,822,1:45.318,,,2014
9,13,1:45.695,,,2014
9,4,1:45.935,,,2014
9,8,1:46.684,,,2014
9,828,1:49.421,,,2014
9,155,1:49.625,,,2014
10,3,1:17.631,1:17.109,1:16.540,2014
10,822,1:18.215,1:17.353,1:16.759,2014
10,13,1:18.381,1:17.370,1:17.078,2014
10,825,1:18.260,1:17.788,1:17.214,2014
10,817,1:18.117,1:17.855,1:17.273,2014
10,20,1:18.194,1:17.646,1:17.577,2014
10,4,1:18.389,1:17.866,1:17.649,2014
10,826,1:18.530,1:18.103,1:17.965,2014
10,807,1:18.927,1:18.017,1:18.014,2014
10,815,1:18.916,1:18.161,1:18.035,2014
10,18,1:18.425,1:18.193,,2014
10,8,1:18.534,1:18.273,,2014
10,818,1:18.496,1:18.285,,2014
10,821,1:18.739,1:18.787,,2014
10,154,1:18.894,1:18.983,,2014
10,1,1:18.683,,,2014
10,16,1:19.142,,,2014
10,824,1:19.676,,,2014
10,813,1:20.195,,,2014
10,155,1:20.408,,,2014
10,820,1:20.489,,,2014
10,828,,,,2014
11,3,1:25.227,1:23.310,1:22.715,2014
11,20,1:25.662,1:23.606,1:23.201,2014
11,822,1:25.690,1:23.776,1:23.354,2014
11,817,1:25.495,1:23.676,1:23.391,2014
11,4,1:26.087,1:24.249,1:23.909,2014
11,13,1:26.592,1:24.030,1:24.223,2014
11,18,1:26.612,1:24.502,1:24.294,2014
11,818,1:24.941,1:24.637,1:24.720,2014
11,807,1:26.149,1:24.647,1:24.775,2014
11,825,1:26.578,1:24.585,,2014
11,826,1:25.361,1:24.706,,2014
11,16,1:26.027,1:25.136,,2014
11,815,1:25.910,1:25.211,,2014
11,821,1:25.709,1:25.260,,2014
11,154,1:26.136,1:25.337,,2014
11,824,1:26.728,1:27.419,,2014
11,8,1:26.792,,,2014
11,155,1:27.139,,,2014
11,820,1:27.819,,,2014
11,828,1:28.643,,,2014
11,1,,,,2014
11,813,,,,2014
12,3,2:07.130,2:06.723,2:05.591,2014
12,1,2:07.280,2:06.609,2:05.819,2014
12,20,2:10.105,2:08.868,2:07.717,2014
12,4,2:10.197,2:08.450,2:07.786,2014
12,817,2:10.089,2:08.989,2:07.911,2014
12,822,2:09.250,2:08.451,2:08.049,2014
12,825,2:11.081,2:08.901,2:08.679,2014
12,8,2:09.885,2:08.646,2:08.780,2014
12,13,2:08.403,2:08.833,2:09.178,2014
12,18,2:10.529,2:09.272,2:09.776,2014
12,826,2:10.445,2:09.377,,2014
12,818,2:09.811,2:09.805,,2014
12,815,2:10.666,2:10.084,,2014
12,16,2:11.051,2:10.238,,2014
12,154,2:10.898,2:11.087,,2014
12,824,2:11.051,2:12.470,,2014
12,813,2:11.261,,,2014
12,807,2:11.267,,,2014
12,820,2:12.566,,,2014
12,821,2:13.414,,,2014
12,827,2:13.469,,,2014
12,828,2:14.438,,,2014
13,1,1:25.363,1:24.560,1:24.109,2014
13,3,1:25.493,1:24.600,1:24.383,2014
13,822,1:26.012,1:24.858,1:24.697,2014
13,13,1:25.528,1:25.046,1:24.865,2014
13,825,1:26.337,1:25.973,1:25.314,2014
13,18,1:26.328,1:25.630,1:25.379,2014
13,4,1:26.514,1:25.525,1:25.430,2014
13,20,1:26.631,1:25.769,1:25.436,2014
13,817,1:26.721,1:25.946,1:25.709,2014
13,815,1:26.569,1:25.863,1:25.944,2014
13,826,1:26.261,1:26.070,,2014
13,8,1:26.689,1:26.110,,2014
13,818,1:26.140,1:26.157,,2014
13,807,1:26.371,1:26.279,,2014
13,16,1:27.034,1:26.588,,2014
13,821,1:26.999,1:26.692,,2014
13,813,1:27.520,,,2014
13,154,1:27.632,,,2014
13,155,1:27.671,,,2014
13,824,1:27.738,,,2014
13,820,1:28.247,,,2014
13,828,1:28.562,,,2014
14,1,1:46.921,1:46.287,1:45.681,2014
14,3,1:47.244,1:45.825,1:45.688,2014
14,817,1:47.488,1:46.493,1:45.854,2014
14,20,1:47.476,1:46.586,1:45.902,2014
14,4,1:46.889,1:46.328,1:45.907,2014
14,13,1:47.615,1:46.472,1:46.000,2014
14,8,1:46.685,1:46.359,1:46.170,2014
14,822,1:47.196,1:46.622,1:46.187,2014
14,825,1:47.976,1:46.700,1:46.250,2014
14,826,1:47.656,1:46.926,1:47.362,2014
14,18,1:47.161,1:46.943,,2014
14,818,1:47.407,1:46.989,,2014
14,807,1:47.370,1:47.308,,2014
14,821,1:47.970,1:47.333,,2014
14,815,1:48.143,1:47.575,,2014
14,154,1:47.862,1:47.812,,2014
14,16,1:48.324,,,2014
14,813,1:49.063,,,2014
14,824,1:49.440,,,2014
14,155,1:50.405,,,2014
14,820,1:50.473,,,2014
14,828,1:52.287,,,2014
15,3,1:33.671,1:32.950,1:32.506,2014
15,1,1:33.611,1:32.982,1:32.703,2014
15,822,1:34.301,1:33.443,1:33.128,2014
15,13,1:34.483,1:33.551,1:33.527,2014
15,4,1:34.497,1:33.675,1:33.740,2014
15,817,1:35.593,1:34.466,1:34.075,2014
15,825,1:34.930,1:34.229,1:34.242,2014
15,18,1:35.150,1:34.648,1:34.317,2014
15,20,1:35.517,1:34.784,1:34.432,2014
15,8,1:34.984,1:34.771,1:34.548,2014
15,818,1:35.155,1:34.984,,2014
15,815,1:35.439,1:35.089,,2014
15,826,1:35.210,1:35.092,,2014
15,807,1:35.000,1:35.099,,2014
15,16,1:35.736,1:35.364,,2014
15,821,1:35.308,1:35.681,,2014
15,813,1:35.917,,,2014
15,154,1:35.984,,,2014
15,828,1:36.813,,,2014
15,824,1:36.943,,,2014
15,155,1:37.015,,,2014
15,820,1:37.481,,,2014
16,1,1:38.759,1:38.338,1:38.513,2014
16,3,1:39.076,1:38.606,1:38.713,2014
16,822,1:39.125,1:38.971,1:38.920,2014
16,18,1:39.560,1:39.381,1:39.121,2014
16,826,1:40.074,1:39.296,1:39.277,2014
16,825,1:39.735,1:39.022,1:39.629,2014
16,817,1:40.519,1:39.666,1:39.635,2014
16,4,1:40.255,1:39.786,1:39.709,2014
16,8,1:40.098,1:39.838,1:39.771,2014
16,818,1:40.354,1:39.929,1:40.020,2014
16,20,1:40.382,1:40.052,,2014
16,807,1:40.273,1:40.058,,2014
16,815,1:40.723,1:40.163,,2014
16,821,1:41.159,1:40.536,,2014
16,16,1:40.766,1:40.984,,2014
16,154,1:42.526,1:41.397,,2014
16,828,1:42.648,,,2014
16,13,1:43.064,,,2014
16,155,1:43.166,,,2014
16,813,1:43.205,,,2014
16,820,1:43.649,,,2014
17,3,1:38.303,1:36.290,1:36.067,2014
17,1,1:37.196,1:37.287,1:36.443,2014
17,822,1:38.249,1:37.499,1:36.906,2014
17,13,1:37.877,1:37.347,1:37.205,2014
17,817,1:38.814,1:37.873,1:37.244,2014
17,4,1:38.349,1:38.010,1:37.610,2014
17,18,1:38.574,1:38.024,1:37.655,2014
17,825,1:38.557,1:38.047,1:37.706,2014
17,8,1:38.669,1:38.263,1:37.804,2014
17,16,1:38.855,1:38.378,1:38.810,2014
17,813,1:38.608,1:38.467,,2014
17,815,1:39.200,1:38.554,,2014
17,807,1:38.931,1:38.598,,2014
17,826,1:38.936,1:38.699,,2014
17,818,1:39.250,,,2014
17,821,1:39.555,,,2014
17,20,1:39.621,,,2014
17,154,1:39.679,,,2014
18,3,1:10.347,1:10.303,1:10.023,2014
18,1,1:10.457,1:10.712,1:10.056,2014
18,13,1:10.602,1:10.343,1:10.247,2014
18,822,1:10.832,1:10.421,1:10.305,2014
18,18,1:11.097,1:11.127,1:10.930,2014
18,20,1:11.880,1:11.129,1:10.938,2014
18,825,1:11.134,1:11.211,1:10.969,2014
18,4,1:11.558,1:11.215,1:10.977,2014
18,817,1:11.593,1:11.208,1:11.075,2014
18,8,1:11.193,1:11.188,1:11.099,2014
18,821,1:11.520,1:11.591,,2014
18,807,1:11.848,1:11.976,,2014
18,16,1:11.943,1:12.099,,2014
18,826,1:11.423,,,2014
18,154,1:12.037,,,2014
18,818,1:12.040,,,2014
18,815,1:12.076,,,2014
18,813,1:12.233,,,2014
19,821,1:42.819,,,2014
19,154,1:42.768,,,2014
19,16,1:42.746,1:43.074,,2014
19,807,1:42.444,1:42.384,,2014
19,815,1:42.654,1:42.239,,2014
19,818,1:42.413,1:42.207,,2014
19,825,1:42.104,1:42.198,,2014
19,4,1:42.467,1:41.940,1:42.866,2014
19,8,1:42.439,1:42.168,1:42.236,2014
19,18,1:42.137,1:41.875,1:41.964,2014
19,826,1:42.302,1:42.082,1:41.908,2014
19,13,1:41.475,1:41.144,1:41.119,2014
19,822,1:42.346,1:41.376,1:41.025,2014
19,1,1:41.207,1:40.920,1:40.866,2014
19,3,1:41.308,1:41.459,1:40.480,2014
19,813,1:42.860,,,2014
19,155,1:44.540,,,2014
19,829,1:45.095,,,2014
1,1,1:28.586,1:26.894,1:26.327,2015
1,3,1:28.906,1:27.097,1:26.921,2015
1,13,1:29.246,1:27.895,1:27.718,2015
1,20,1:29.307,1:27.742,1:27.757,2015
1,8,1:29.754,1:27.807,1:27.790,2015
1,822,1:29.641,1:27.796,1:28.087,2015
1,817,1:29.788,1:28.679,1:28.329,2015
1,832,1:29.597,1:28.601,1:28.510,2015
1,154,1:29.537,1:28.589,1:28.560,2015
1,813,1:29.847,1:28.726,1:29.480,2015
1,831,1:30.430,1:28.800,,2015
1,830,1:29.248,1:28.868,,2015
1,826,1:30.402,1:29.070,,2015
1,807,1:29.651,1:29.208,,2015
1,815,1:29.990,1:29.209,,2015
1,828,1:31.376,,,2015
1,18,1:31.422,,,2015
1,825,1:32.037,,,2015
2,1,1:39.269,1:41.517,1:49.834,2015
2,20,1:39.814,1:39.632,1:49.908,2015
2,3,1:39.374,1:39.377,1:50.299,2015
2,817,1:40.504,1:41.085,1:51.541,2015
2,826,1:40.546,1:41.665,1:51.951,2015
2,830,1:40.793,1:41.430,1:51.981,2015
2,13,1:40.543,1:41.230,1:52.473,2015
2,154,1:40.303,1:41.209,1:52.981,2015
2,822,1:40.249,1:40.650,1:53.179,2015
2,828,1:40.340,1:41.748,1:53.261,2015
2,8,1:40.415,1:42.173,,2015
2,813,1:40.361,1:42.198,,2015
2,807,1:40.830,1:43.023,,2015
2,815,1:41.036,1:43.469,,2015
2,832,1:39.814,1:43.701,,2015
2,831,1:41.308,,,2015
2,18,1:41.636,,,2015
2,4,1:41.746,,,2015
2,833,1:46.677,,,2015
3,1,1:38.285,1:36.423,1:35.782,2015
3,3,1:38.496,1:36.747,1:35.828,2015
3,20,1:37.502,1:36.957,1:36.687,2015
3,13,1:38.433,1:37.357,1:36.954,2015
3,822,1:38.014,1:37.763,1:37.143,2015
3,8,1:37.790,1:37.109,1:37.232,2015
3,817,1:38.534,1:37.939,1:37.540,2015
3,154,1:38.209,1:38.063,1:37.905,2015
3,831,1:38.521,1:38.017,1:38.067,2015
3,828,1:38.941,1:38.127,1:38.158,2015
3,813,1:38.563,1:38.134,,2015
3,826,1:39.051,1:38.209,,2015
3,830,1:38.387,1:38.393,,2015
3,832,1:38.622,1:38.538,,2015
3,815,1:38.903,1:39.290,,2015
3,807,1:39.216,,,2015
3,18,1:39.276,,,2015
3,4,1:39.280,,,2015
3,829,1:42.091,,,2015
3,833,1:42.842,,,2015
4,1,1:33.928,1:32.669,1:32.571,2015
4,20,1:34.919,1:33.623,1:32.982,2015
4,3,1:34.398,1:33.878,1:33.129,2015
4,8,1:34.568,1:33.540,1:33.227,2015
4,822,1:34.161,1:33.897,1:33.381,2015
4,13,1:34.488,1:33.551,1:33.744,2015
4,817,1:34.691,1:34.403,1:33.832,2015
4,807,1:35.653,1:34.613,1:34.450,2015
4,832,1:35.371,1:34.641,1:34.462,2015
4,154,1:35.007,1:34.123,1:34.484,2015
4,815,1:35.451,1:34.704,,2015
4,831,1:35.310,1:34.737,,2015
4,828,1:35.438,1:35.034,,2015
4,4,1:35.205,1:35.039,,2015
4,830,1:35.611,1:35.103,,2015
4,813,1:35.677,,,2015
4,826,1:35.800,,,2015
4,829,1:38.713,,,2015
4,833,1:39.722,,,2015
5,3,1:26.490,1:25.166,1:24.681,2015
5,1,1:26.382,1:25.740,1:24.948,2015
5,20,1:27.534,1:26.167,1:25.458,2015
5,822,1:27.262,1:26.197,1:25.694,2015
5,832,1:26.773,1:26.475,1:26.136,2015
5,830,1:27.393,1:26.441,1:26.249,2015
5,8,1:26.637,1:26.016,1:26.414,2015
5,826,1:27.833,1:26.889,1:26.629,2015
5,13,1:27.165,1:26.147,1:26.757,2015
5,817,1:27.611,1:26.692,1:26.770,2015
5,154,1:27.383,1:27.375,,2015
5,813,1:27.281,1:27.450,,2015
5,4,1:27.941,1:27.760,,2015
5,18,1:27.813,1:27.854,,2015
5,831,1:27.625,1:28.005,,2015
5,828,1:28.112,,,2015
5,807,1:28.365,,,2015
5,815,1:28.442,,,2015
5,829,1:31.200,,,2015
5,833,1:32.038,,,2015
6,1,1:16.588,1:15.864,1:15.098,2015
6,3,1:16.528,1:15.471,1:15.440,2015
6,20,1:17.502,1:16.181,1:15.849,2015
6,817,1:17.254,1:16.706,1:16.041,2015
6,826,1:16.845,1:16.453,1:16.182,2015
6,8,1:17.660,1:16.440,1:16.427,2015
6,815,1:17.376,1:16.999,1:16.808,2015
6,832,1:17.246,1:16.762,1:16.931,2015
6,813,1:17.630,1:16.775,1:16.946,2015
6,830,1:16.750,1:16.546,1:16.957,2015
6,154,1:17.767,1:17.007,,2015
6,18,1:17.492,1:17.093,,2015
6,807,1:17.552,1:17.193,,2015
6,13,1:17.679,1:17.278,,2015
6,4,1:17.778,1:26.632,,2015
6,831,1:18.101,,,2015
6,822,1:18.434,,,2015
6,828,1:18.513,,,2015
6,829,1:20.655,,,2015
6,833,1:20.904,,,2015
7,1,1:15.895,1:14.661,1:14.393,2015
7,3,1:15.893,1:14.673,1:14.702,2015
7,8,1:16.259,1:15.348,1:15.014,2015
7,822,1:16.552,1:15.506,1:15.102,2015
7,154,1:15.833,1:15.187,1:15.194,2015
7,813,1:16.098,1:15.622,1:15.329,2015
7,807,1:16.186,1:15.706,1:15.614,2015
7,826,1:16.415,1:15.891,1:16.079,2015
7,817,1:16.410,1:16.006,1:16.114,2015
7,815,1:16.827,1:15.974,1:16.338,2015
7,832,1:16.611,1:16.042,,2015
7,830,1:16.361,1:16.245,,2015
7,828,1:16.796,1:16.262,,2015
7,4,1:17.012,1:16.276,,2015
7,831,1:16.968,1:16.620,,2015
7,20,1:17.344,,,2015
7,13,1:17.886,,,2015
7,833,1:19.133,,,2015
7,829,1:19.157,,,2015
8,1,1:12.218,1:09.062,1:08.455,2015
8,3,1:10.976,1:08.634,1:08.655,2015
8,20,1:11.184,1:09.392,1:08.810,2015
8,13,1:11.830,1:09.719,1:09.192,2015
8,807,1:11.319,1:09.604,1:09.278,2015
8,822,1:11.894,1:09.598,1:09.319,2015
8,830,1:11.307,1:09.631,1:09.612,2015
8,826,1:12.092,1:10.187,1:09.694,2015
8,831,1:12.001,1:09.652,1:09.713,2015
8,154,1:11.821,1:09.920,,2015
8,813,1:11.661,1:10.374,,2015
8,828,1:12.388,1:10.426,,2015
8,832,1:11.158,1:10.465,,2015
8,817,1:11.973,1:10.482,,2015
8,4,1:12.508,1:10.736,,2015
8,815,1:12.522,,,2015
8,18,1:12.632,,,2015
8,8,1:12.867,,,2015
8,833,1:14.071,,,2015
8,829,1:15.368,,,2015
9,1,1:33.796,1:33.068,1:32.248,2015
9,3,1:33.475,1:32.737,1:32.361,2015
9,13,1:34.542,1:33.707,1:33.085,2015
9,822,1:34.171,1:33.020,1:33.149,2015
9,8,1:33.426,1:33.911,1:33.379,2015
9,20,1:33.562,1:33.641,1:33.547,2015
9,826,1:34.422,1:33.520,1:33.636,2015
9,832,1:34.641,1:34.071,1:33.649,2015
9,807,1:34.594,1:33.693,1:33.673,2015
9,817,1:34.272,1:33.749,1:33.943,2015
9,815,1:34.250,1:34.268,,2015
9,154,1:34.646,1:34.430,,2015
9,830,1:34.819,1:34.502,,2015
9,813,1:34.877,1:34.511,,2015
9,828,1:34.643,1:34.868,,2015
9,831,1:34.888,,,2015
9,4,1:34.959,,,2015
9,18,1:35.207,,,2015
9,829,1:37.364,,,2015
9,833,1:39.377,,,2015
10,1,1:22.890,1:22.285,1:22.020,2015
10,3,1:22.979,1:22.775,1:22.595,2015
10,20,1:23.312,1:23.168,1:22.739,2015
10,817,1:24.408,1:23.230,1:22.774,2015
10,8,1:23.596,1:23.460,1:23.020,2015
10,822,1:23.649,1:23.555,1:23.222,2015
10,826,1:23.587,1:23.597,1:23.332,2015
10,13,1:23.895,1:23.598,1:23.537,2015
10,830,1:24.032,1:23.781,1:23.679,2015
10,154,1:24.242,1:23.805,1:24.181,2015
10,807,1:24.115,1:23.826,,2015
10,832,1:24.623,1:23.869,,2015
10,815,1:24.444,1:24.461,,2015
10,813,1:23.895,1:24.609,,2015
10,4,1:24.563,,,2015
10,18,1:24.739,,,2015
10,828,1:24.843,,,2015
10,831,1:24.997,,,2015
10,833,1:27.416,,,2015
10,829,1:27.949,,,2015
11,1,1:48.908,1:48.024,1:47.197,2015
11,3,1:48.923,1:47.955,1:47.655,2015
11,822,1:49.026,1:49.044,1:48.537,2015
11,154,1:49.353,1:48.981,1:48.561,2015
11,815,1:49.006,1:48.792,1:48.599,2015
11,817,1:49.664,1:49.042,1:48.639,2015
11,13,1:49.688,1:48.806,1:48.685,2015
11,813,1:49.568,1:48.956,1:48.754,2015
11,20,1:49.264,1:48.761,1:48.825,2015
11,832,1:49.109,1:49.065,1:49.771,2015
11,807,1:49.499,1:49.121,,2015
11,826,1:49.469,1:49.228,,2015
11,828,1:49.523,1:49.586,,2015
11,8,1:49.288,,,2015
11,830,1:49.831,,,2015
11,831,1:49.952,,,2015
11,18,1:50.978,,,2015
11,4,1:51.420,,,2015
11,829,1:52.948,,,2015
11,833,1:53.099,,,2015
12,1,1:24.251,1:23.383,1:23.397,2015
12,8,1:24.662,1:23.757,1:23.631,2015
12,20,1:24.989,1:23.577,1:23.685,2015
12,3,1:24.609,1:23.864,1:23.703,2015
12,13,1:25.184,1:23.983,1:23.940,2015
12,822,1:24.979,1:24.313,1:24.127,2015
12,815,1:24.801,1:24.379,1:24.626,2015
12,154,1:25.144,1:24.448,1:25.054,2015
12,807,1:24.937,1:24.510,1:25.317,2015
12,828,1:25.122,1:24.457,1:26.214,2015
12,813,1:25.429,1:24.525,,2015
12,831,1:25.121,1:24.898,,2015
12,832,1:25.410,1:25.618,,2015
12,826,1:25.742,1:25.796,,2015
12,817,1:25.633,,,2015
12,18,1:26.058,,,2015
12,4,1:26.154,,,2015
12,829,1:27.731,,,2015
12,833,1:27.912,,,2015
12,830,,,,2015
13,20,1:46.017,1:44.743,1:43.885,2015
13,817,1:46.166,1:45.291,1:44.428,2015
13,8,1:46.467,1:45.140,1:44.667,2015
13,826,1:45.340,1:44.979,1:44.745,2015
13,1,1:45.765,1:45.650,1:45.300,2015
13,3,1:46.201,1:45.653,1:45.415,2015
13,822,1:46.231,1:45.887,1:45.676,2015
13,830,1:46.483,1:45.635,1:45.798,2015
13,13,1:46.879,1:45.701,1:46.077,2015
13,154,1:46.860,1:45.805,1:46.413,2015
13,807,1:46.669,1:46.305,,2015
13,4,1:46.600,1:46.328,,2015
13,815,1:46.576,1:46.385,,2015
13,832,1:46.465,1:46.894,,2015
13,18,1:45.891,1:47.019,,2015
13,831,1:46.965,,,2015
13,828,1:47.088,,,2015
13,813,1:47.323,,,2015
13,829,1:51.021,,,2015
13,834,1:51.523,,,2015
14,3,1:33.015,1:32.632,1:32.584,2015
14,1,1:32.844,1:32.789,1:32.660,2015
14,822,1:34.326,1:33.416,1:33.024,2015
14,20,1:34.431,1:33.844,1:33.245,2015
14,13,1:34.744,1:33.377,1:33.337,2015
14,8,1:34.171,1:33.361,1:33.347,2015
14,817,1:34.399,1:34.153,1:33.497,2015
14,154,1:34.398,1:34.278,1:33.967,2015
14,815,1:35.001,1:34.174,,2015
14,826,1:34.646,1:34.201,,2015
14,807,1:35.328,1:34.390,,2015
14,832,1:34.873,1:34.453,,2015
14,813,1:34.796,1:34.497,,2015
14,4,1:35.467,1:34.785,,2015
14,830,1:34.522,,,2015
14,18,1:35.664,,,2015
14,828,1:35.673,,,2015
14,831,1:35.760,,,2015
14,829,1:38.783,,,2015
14,834,1:47.114,,,2015
15,3,1:38.343,1:37.500,1:37.113,2015
15,1,1:38.558,1:37.672,1:37.433,2015
15,822,1:38.448,1:38.194,1:37.912,2015
15,20,1:38.598,1:38.402,1:37.965,2015
15,8,1:39.207,1:38.224,1:38.348,2015
15,807,1:39.250,1:38.727,1:38.659,2015
15,815,1:39.617,1:38.914,1:38.691,2015
15,154,1:39.056,1:38.754,1:38.787,2015
15,830,1:39.411,1:39.119,1:38.924,2015
15,817,1:39.574,1:39.005,1:39.728,2015
15,826,1:39.580,1:39.214,,2015
15,831,1:40.042,1:39.323,,2015
15,18,1:39.739,1:39.763,,2015
15,813,1:39.724,1:39.811,,2015
15,13,1:38.926,1:39.895,,2015
15,4,1:40.144,,,2015
15,828,1:40.660,,,2015
15,829,1:43.693,,,2015
15,833,1:43.804,,,2015
16,3,1:56.671,1:56.824,,2015
16,1,1:56.871,1:56.929,,2015
16,817,1:56.495,1:57.969,,2015
16,826,1:57.640,1:58.434,,2015
16,20,2:00.950,1:58.596,,2015
16,815,1:59.264,1:59.210,,2015
16,807,1:58.325,1:59.333,,2015
16,8,1:58.198,1:59.703,,2015
16,13,2:00.902,1:59.999,,2015
16,830,1:58.689,2:00.199,,2015
16,4,1:59.704,2:00.265,,2015
16,822,1:59.569,2:00.334,,2015
16,154,2:00.236,2:00.595,,2015
16,18,2:00.261,2:01.193,,2015
